,iso3,analysis_type,hazard,frequency,return_period,displacement,displacement_stat_error
1263,MEX,Retrospective,Tectonic,0.32558139534883695,3.0714285714285694,1000.0,0.0870152880645103
1264,MEX,Retrospective,Tectonic,0.255813953488372,3.90909090909091,2000.0,0.0771308090780325
1265,MEX,Retrospective,Tectonic,0.232558139534884,4.3,3000.0,0.0735413409341484
1266,MEX,Retrospective,Tectonic,0.209302325581395,4.77777777777778,5000.0,0.0697674418604651
1267,MEX,Retrospective,Tectonic,0.13953488372093,7.16666666666667,10000.0,0.0569648777391437
1268,MEX,Retrospective,Tectonic,0.116279069767442,8.6,20000.0,0.0520015808720881
1269,MEX,Retrospective,Tectonic,0.0930232558139535,10.75,30000.0,0.0465116279069767
1270,MEX,Retrospective,Tectonic,0.0465116279069767,21.5,50000.0,0.0328886874970487
1271,MEX,Retrospective,Tectonic,0.0232558139534884,43.0,100000.0,0.0232558139534884
1272,MEX,Retrospective,Total,33.465116279069804,0.0298818624044475,3.0,0.8821896157390999
1273,MEX,Retrospective,Total,21.7441860465116,0.0459893048128342,4.0,0.711110923321891
1274,MEX,Retrospective,Total,21.7441860465116,0.0459893048128342,5.0,0.711110923321891
1275,MEX,Retrospective,Total,18.9302325581395,0.0528255528255528,10.0,0.6635043077994001
1276,MEX,Retrospective,Total,15.046511627907,0.0664605873261206,20.0,0.59153941125474
1277,MEX,Retrospective,Total,11.302325581395301,0.08847736625514399,50.0,0.512683899652293
1278,MEX,Retrospective,Total,8.95348837209302,0.11168831168831199,100.0,0.45631202024066503
1279,MEX,Retrospective,Total,6.511627906976741,0.153571428571429,200.0,0.389144198387942
1280,MEX,Retrospective,Total,3.93023255813953,0.254437869822485,500.0,0.302325581395349
1281,MEX,Retrospective,Total,2.65116279069767,0.37719298245613997,1000.0,0.248304145396077
1282,MEX,Retrospective,Total,1.6046511627906999,0.6231884057971011,2000.0,0.19317729913763002
1283,MEX,Retrospective,Total,1.34883720930233,0.7413793103448281,3000.0,0.177111002461951
1284,MEX,Retrospective,Total,1.02325581395349,0.9772727272727271,5000.0,0.154261618156065
1285,MEX,Retrospective,Total,0.790697674418605,1.26470588235294,10000.0,0.135603532438263
1286,MEX,Retrospective,Total,0.534883720930233,1.8695652173913,20000.0,0.111530965658435
1287,MEX,Retrospective,Total,0.39534883720930203,2.52941176470588,30000.0,0.0958861773399456
1288,MEX,Retrospective,Total,0.209302325581395,4.77777777777778,50000.0,0.0697674418604651
1289,MEX,Retrospective,Total,0.0465116279069767,21.5,100000.0,0.0328886874970487
1290,MEX,Retrospective,Volcanic,0.0697674418604651,14.333333333333302,3.0,0.0402802513388111
1291,MEX,Retrospective,Volcanic,0.0465116279069767,21.5,4.0,0.0328886874970487
1292,MEX,Retrospective,Volcanic,0.0465116279069767,21.5,5.0,0.0328886874970487
1293,MEX,Retrospective,Volcanic,0.0465116279069767,21.5,10.0,0.0328886874970487
1294,MEX,Retrospective,Volcanic,0.0465116279069767,21.5,20.0,0.0328886874970487
1295,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,50.0,0.0232558139534884
1296,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,100.0,0.0232558139534884
1297,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,200.0,0.0232558139534884
1298,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,500.0,0.0232558139534884
1299,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,1000.0,0.0232558139534884
1300,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,2000.0,0.0232558139534884
1301,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,3000.0,0.0232558139534884
1302,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,5000.0,0.0232558139534884
1303,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,10000.0,0.0232558139534884
1304,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,20000.0,0.0232558139534884
1305,MEX,Retrospective,Volcanic,0.0232558139534884,43.0,30000.0,0.0232558139534884
1306,MLI,Retrospective,Hydrometeorological,15.923076923076902,0.0628019323671498,3.0,1.1067303515337
1307,MLI,Retrospective,Hydrometeorological,15.923076923076902,0.0628019323671498,4.0,1.1067303515337
1308,MLI,Retrospective,Hydrometeorological,15.923076923076902,0.0628019323671498,5.0,1.1067303515337
1309,MLI,Retrospective,Hydrometeorological,14.4615384615385,0.0691489361702128,10.0,1.05471609236939
1310,MLI,Retrospective,Hydrometeorological,13.923076923076902,0.0718232044198895,20.0,1.03489415746721
1311,MLI,Retrospective,Hydrometeorological,11.923076923076902,0.0838709677419355,50.0,0.957684584460672
1312,MLI,Retrospective,Hydrometeorological,10.538461538461501,0.0948905109489051,100.0,0.900361531593817
1313,MLI,Retrospective,Hydrometeorological,8.846153846153848,0.11304347826087,200.0,0.8249080995972009
1314,MLI,Retrospective,Hydrometeorological,5.53846153846154,0.18055555555555605,500.0,0.6527139518645051
1315,MLI,Retrospective,Hydrometeorological,3.15384615384615,0.31707317073170693,1000.0,0.492548018264065
1316,MLI,Retrospective,Hydrometeorological,2.07692307692308,0.48148148148148107,2000.0,0.399704032515895
1317,MLI,Retrospective,Hydrometeorological,1.53846153846154,0.65,3000.0,0.344010458076891
1318,MLI,Retrospective,Hydrometeorological,0.923076923076923,1.08333333333333,5000.0,0.266469355010596
1319,MLI,Retrospective,Hydrometeorological,0.23076923076923103,4.33333333333333,10000.0,0.133234677505298
1320,MLI,Retrospective,Total,15.923076923076902,0.0628019323671498,3.0,1.1067303515337
1321,MLI,Retrospective,Total,15.923076923076902,0.0628019323671498,4.0,1.1067303515337
1322,MLI,Retrospective,Total,15.923076923076902,0.0628019323671498,5.0,1.1067303515337
1323,MLI,Retrospective,Total,14.4615384615385,0.0691489361702128,10.0,1.05471609236939
1324,MLI,Retrospective,Total,13.923076923076902,0.0718232044198895,20.0,1.03489415746721
1325,MLI,Retrospective,Total,11.923076923076902,0.0838709677419355,50.0,0.957684584460672
1326,MLI,Retrospective,Total,10.538461538461501,0.0948905109489051,100.0,0.900361531593817
1327,MLI,Retrospective,Total,8.846153846153848,0.11304347826087,200.0,0.8249080995972009
1328,MLI,Retrospective,Total,5.53846153846154,0.18055555555555605,500.0,0.6527139518645051
1329,MLI,Retrospective,Total,3.15384615384615,0.31707317073170693,1000.0,0.492548018264065
1330,MLI,Retrospective,Total,2.07692307692308,0.48148148148148107,2000.0,0.399704032515895
1331,MLI,Retrospective,Total,1.53846153846154,0.65,3000.0,0.344010458076891
1332,MLI,Retrospective,Total,0.923076923076923,1.08333333333333,5000.0,0.266469355010596
1333,MLI,Retrospective,Total,0.23076923076923103,4.33333333333333,10000.0,0.133234677505298
1334,MOZ,Retrospective,Hydrometeorological,16.7619047619048,0.0596590909090909,3.0,0.893412525680653
1335,MOZ,Retrospective,Hydrometeorological,16.7619047619048,0.0596590909090909,4.0,0.893412525680653
1336,MOZ,Retrospective,Hydrometeorological,14.4285714285714,0.0693069306930693,5.0,0.828899770739486
1337,MOZ,Retrospective,Hydrometeorological,13.904761904761902,0.0719178082191781,10.0,0.813714642411193
1338,MOZ,Retrospective,Hydrometeorological,13.2380952380952,0.0755395683453237,20.0,0.7939681905015751
1339,MOZ,Retrospective,Hydrometeorological,11.904761904761902,0.084,50.0,0.752923252421043
1340,MOZ,Retrospective,Hydrometeorological,10.523809523809499,0.0950226244343891,100.0,0.707908035586596
1341,MOZ,Retrospective,Hydrometeorological,9.14285714285714,0.109375,200.0,0.6598288790738579
1342,MOZ,Retrospective,Hydrometeorological,7.33333333333333,0.136363636363636,500.0,0.5909368402852789
1343,MOZ,Retrospective,Hydrometeorological,5.190476190476191,0.192660550458716,1000.0,0.497157452805264
1344,MOZ,Retrospective,Hydrometeorological,3.5714285714285694,0.28,2000.0,0.41239304942116106
1345,MOZ,Retrospective,Hydrometeorological,3.0,0.33333333333333304,3000.0,0.3779644730092271
1346,MOZ,Retrospective,Hydrometeorological,2.0952380952381,0.477272727272727,5000.0,0.315869027652895
1347,MOZ,Retrospective,Hydrometeorological,1.47619047619048,0.67741935483871,10000.0,0.265131636325239
1348,MOZ,Retrospective,Hydrometeorological,0.7619047619047621,1.3125,20000.0,0.19047619047619
1349,MOZ,Retrospective,Hydrometeorological,0.5714285714285711,1.75,30000.0,0.164957219768465
1350,MOZ,Retrospective,Hydrometeorological,0.523809523809524,1.90909090909091,50000.0,0.157934513826448
1351,MOZ,Retrospective,Hydrometeorological,0.23809523809523803,4.2,100000.0,0.10647942749999
1352,MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21.0,200000.0,0.0476190476190476
1353,MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21.0,300000.0,0.0476190476190476
1354,MOZ,Retrospective,Hydrometeorological,0.0476190476190476,21.0,500000.0,0.0476190476190476
1355,MOZ,Retrospective,Landslides,0.0952380952380952,10.5,3.0,0.0673435029701474
1356,MOZ,Retrospective,Landslides,0.0952380952380952,10.5,4.0,0.0673435029701474
1357,MOZ,Retrospective,Landslides,0.0952380952380952,10.5,5.0,0.0673435029701474
1358,MOZ,Retrospective,Landslides,0.0952380952380952,10.5,10.0,0.0673435029701474
1359,MOZ,Retrospective,Landslides,0.0952380952380952,10.5,20.0,0.0673435029701474
1360,MOZ,Retrospective,Landslides,0.0476190476190476,21.0,50.0,0.0476190476190476
1361,MOZ,Retrospective,Landslides,0.0476190476190476,21.0,100.0,0.0476190476190476
1362,MOZ,Retrospective,Landslides,0.0476190476190476,21.0,200.0,0.0476190476190476
1363,MOZ,Retrospective,Landslides,0.0476190476190476,21.0,500.0,0.0476190476190476
1364,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,3.0,0.0476190476190476
1365,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,4.0,0.0476190476190476
1366,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,5.0,0.0476190476190476
1367,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,10.0,0.0476190476190476
1368,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,20.0,0.0476190476190476
1369,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,50.0,0.0476190476190476
1370,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,100.0,0.0476190476190476
1371,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,200.0,0.0476190476190476
1372,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,500.0,0.0476190476190476
1373,MOZ,Retrospective,Tectonic,0.0476190476190476,21.0,1000.0,0.0476190476190476
1374,MOZ,Retrospective,Total,16.9047619047619,0.0591549295774648,3.0,0.8972116038769891
1375,MOZ,Retrospective,Total,16.9047619047619,0.0591549295774648,4.0,0.8972116038769891
1376,MOZ,Retrospective,Total,14.5714285714286,0.0686274509803922,5.0,0.832993127835043
1377,MOZ,Retrospective,Total,14.047619047619,0.0711864406779661,10.0,0.817884001777032
1378,MOZ,Retrospective,Total,13.380952380952401,0.0747330960854092,20.0,0.7982406959162008
1379,MOZ,Retrospective,Total,12.0,0.0833333333333333,50.0,0.7559289460184551
1380,MOZ,Retrospective,Total,10.6190476190476,0.094170403587444,100.0,0.711104024908004
1381,MOZ,Retrospective,Total,9.23809523809524,0.10824742268041199,200.0,0.663256584627815
1382,MOZ,Retrospective,Total,7.428571428571429,0.134615384615385,500.0,0.594761714133181
1383,MOZ,Retrospective,Total,5.23809523809524,0.190909090909091,1000.0,0.49943278484292897
1384,MOZ,Retrospective,Total,3.5714285714285694,0.28,2000.0,0.41239304942116106
1385,MOZ,Retrospective,Total,3.0,0.33333333333333304,3000.0,0.3779644730092271
1386,MOZ,Retrospective,Total,2.0952380952381,0.477272727272727,5000.0,0.315869027652895
1387,MOZ,Retrospective,Total,1.47619047619048,0.67741935483871,10000.0,0.265131636325239
1388,MOZ,Retrospective,Total,0.7619047619047621,1.3125,20000.0,0.19047619047619
1389,MOZ,Retrospective,Total,0.5714285714285711,1.75,30000.0,0.164957219768465
1390,MOZ,Retrospective,Total,0.523809523809524,1.90909090909091,50000.0,0.157934513826448
1391,MOZ,Retrospective,Total,0.23809523809523803,4.2,100000.0,0.10647942749999
1392,MOZ,Retrospective,Total,0.0476190476190476,21.0,200000.0,0.0476190476190476
1393,MOZ,Retrospective,Total,0.0476190476190476,21.0,300000.0,0.0476190476190476
1394,MOZ,Retrospective,Total,0.0476190476190476,21.0,500000.0,0.0476190476190476
1395,MUS,Retrospective,Hydrometeorological,0.736842105263158,1.35714285714286,3.0,0.19692933614599697
1396,MUS,Retrospective,Hydrometeorological,0.421052631578947,2.375,4.0,0.148864585512957
1397,MUS,Retrospective,Hydrometeorological,0.421052631578947,2.375,5.0,0.148864585512957
1398,MUS,Retrospective,Hydrometeorological,0.21052631578947398,4.75,10.0,0.10526315789473699
1399,MUS,Retrospective,Hydrometeorological,0.10526315789473699,9.5,20.0,0.0744322927564787
1400,MUS,Retrospective,Hydrometeorological,0.10526315789473699,9.5,50.0,0.0744322927564787
1401,MUS,Retrospective,Hydrometeorological,0.0526315789473684,19.0,100.0,0.0526315789473684
1402,MUS,Retrospective,Hydrometeorological,0.0526315789473684,19.0,200.0,0.0526315789473684
1403,MUS,Retrospective,Hydrometeorological,0.0526315789473684,19.0,500.0,0.0526315789473684
1404,MUS,Retrospective,Landslides,0.0526315789473684,19.0,3.0,0.0526315789473684
1405,MUS,Retrospective,Landslides,0.0526315789473684,19.0,4.0,0.0526315789473684
1406,MUS,Retrospective,Landslides,0.0526315789473684,19.0,5.0,0.0526315789473684
1407,MUS,Retrospective,Landslides,0.0526315789473684,19.0,10.0,0.0526315789473684
1408,MUS,Retrospective,Landslides,0.0526315789473684,19.0,20.0,0.0526315789473684
1409,MUS,Retrospective,Total,0.7894736842105259,1.26666666666667,3.0,0.20384122874775898
1410,MUS,Retrospective,Total,0.47368421052631604,2.1111111111111103,4.0,0.157894736842105
1411,MUS,Retrospective,Total,0.47368421052631604,2.1111111111111103,5.0,0.157894736842105
1412,MUS,Retrospective,Total,0.263157894736842,3.8,10.0,0.11768778828946301
1413,MUS,Retrospective,Total,0.157894736842105,6.33333333333333,20.0,0.0911605688194146
1414,MUS,Retrospective,Total,0.10526315789473699,9.5,50.0,0.0744322927564787
1415,MUS,Retrospective,Total,0.0526315789473684,19.0,100.0,0.0526315789473684
1416,MUS,Retrospective,Total,0.0526315789473684,19.0,200.0,0.0526315789473684
1417,MUS,Retrospective,Total,0.0526315789473684,19.0,500.0,0.0526315789473684
1418,NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,3.0,0.877971146071062
1419,NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,4.0,0.877971146071062
1420,NER,Retrospective,Hydrometeorological,9.25,0.108108108108108,5.0,0.877971146071062
1421,NER,Retrospective,Hydrometeorological,9.08333333333333,0.11009174311926599,10.0,0.870025542409213
1422,NER,Retrospective,Hydrometeorological,8.83333333333333,0.11320754716981098,20.0,0.8579691784155831
1423,NER,Retrospective,Hydrometeorological,8.25,0.12121212121212101,50.0,0.82915619758885
1424,NER,Retrospective,Hydrometeorological,7.83333333333333,0.127659574468085,100.0,0.8079466429027221
1425,NER,Retrospective,Hydrometeorological,6.83333333333333,0.146341463414634,200.0,0.7546154281781179
1426,NER,Retrospective,Hydrometeorological,5.41666666666667,0.18461538461538501,500.0,0.671854812358212
1427,NER,Retrospective,Hydrometeorological,4.0,0.25,1000.0,0.577350269189626
1428,NER,Retrospective,Hydrometeorological,2.8333333333333304,0.3529411764705879,2000.0,0.485912657903775
1429,NER,Retrospective,Hydrometeorological,2.4166666666666696,0.413793103448276,3000.0,0.448763733927875
1430,NER,Retrospective,Hydrometeorological,1.8333333333333302,0.545454545454546,5000.0,0.390867979985286
1431,NER,Retrospective,Hydrometeorological,1.16666666666667,0.857142857142857,10000.0,0.311804782231162
1432,NER,Retrospective,Hydrometeorological,0.33333333333333304,3.0,20000.0,0.166666666666667
1433,NER,Retrospective,Hydrometeorological,0.166666666666667,6.0,30000.0,0.117851130197758
1434,NER,Retrospective,Total,9.25,0.108108108108108,3.0,0.877971146071062
1435,NER,Retrospective,Total,9.25,0.108108108108108,4.0,0.877971146071062
1436,NER,Retrospective,Total,9.25,0.108108108108108,5.0,0.877971146071062
1437,NER,Retrospective,Total,9.08333333333333,0.11009174311926599,10.0,0.870025542409213
1438,NER,Retrospective,Total,8.83333333333333,0.11320754716981098,20.0,0.8579691784155831
1439,NER,Retrospective,Total,8.25,0.12121212121212101,50.0,0.82915619758885
1440,NER,Retrospective,Total,7.83333333333333,0.127659574468085,100.0,0.8079466429027221
1441,NER,Retrospective,Total,6.83333333333333,0.146341463414634,200.0,0.7546154281781179
1442,NER,Retrospective,Total,5.41666666666667,0.18461538461538501,500.0,0.671854812358212
1443,NER,Retrospective,Total,4.0,0.25,1000.0,0.577350269189626
1444,NER,Retrospective,Total,2.8333333333333304,0.3529411764705879,2000.0,0.485912657903775
1445,NER,Retrospective,Total,2.4166666666666696,0.413793103448276,3000.0,0.448763733927875
1446,NER,Retrospective,Total,1.8333333333333302,0.545454545454546,5000.0,0.390867979985286
1447,NER,Retrospective,Total,1.16666666666667,0.857142857142857,10000.0,0.311804782231162
1448,NER,Retrospective,Total,0.33333333333333304,3.0,20000.0,0.166666666666667
1449,NER,Retrospective,Total,0.166666666666667,6.0,30000.0,0.117851130197758
1450,NIC,Retrospective,Hydrometeorological,4.38095238095238,0.22826086956521696,3.0,0.456745859363116
1451,NIC,Retrospective,Hydrometeorological,4.38095238095238,0.22826086956521696,4.0,0.456745859363116
1452,NIC,Retrospective,Hydrometeorological,3.28571428571429,0.304347826086957,5.0,0.39555351728181304
1453,NIC,Retrospective,Hydrometeorological,2.9523809523809503,0.338709677419355,10.0,0.374952755905324
1454,NIC,Retrospective,Hydrometeorological,2.38095238095238,0.42,20.0,0.33671751485073703
1455,NIC,Retrospective,Hydrometeorological,1.23809523809524,0.8076923076923079,50.0,0.24281045302822798
1456,NIC,Retrospective,Hydrometeorological,0.80952380952381,1.23529411764706,100.0,0.19633836312465103
1457,NIC,Retrospective,Hydrometeorological,0.5714285714285711,1.75,200.0,0.164957219768465
1458,NIC,Retrospective,Hydrometeorological,0.523809523809524,1.90909090909091,500.0,0.157934513826448
1459,NIC,Retrospective,Hydrometeorological,0.38095238095238104,2.625,1000.0,0.13468700594029498
1460,NIC,Retrospective,Hydrometeorological,0.28571428571428603,3.5,2000.0,0.116642368703961
1461,NIC,Retrospective,Hydrometeorological,0.23809523809523803,4.2,3000.0,0.10647942749999
1462,NIC,Retrospective,Hydrometeorological,0.0952380952380952,10.5,5000.0,0.0673435029701474
1463,NIC,Retrospective,Hydrometeorological,0.0952380952380952,10.5,10000.0,0.0673435029701474
1464,NIC,Retrospective,Landslides,0.666666666666667,1.5,3.0,0.17817416127495003
1465,NIC,Retrospective,Landslides,0.666666666666667,1.5,4.0,0.17817416127495003
1466,NIC,Retrospective,Landslides,0.5714285714285711,1.75,5.0,0.164957219768465
1467,NIC,Retrospective,Landslides,0.523809523809524,1.90909090909091,10.0,0.157934513826448
1468,NIC,Retrospective,Landslides,0.47619047619047605,2.1,20.0,0.15058465048420902
1469,NIC,Retrospective,Landslides,0.33333333333333304,3.0,50.0,0.125988157669742
1470,NIC,Retrospective,Landslides,0.14285714285714302,7.0,100.0,0.0824786098842323
1471,NIC,Retrospective,Landslides,0.0952380952380952,10.5,200.0,0.0673435029701474
1472,NIC,Retrospective,Landslides,0.0952380952380952,10.5,500.0,0.0673435029701474
1473,NIC,Retrospective,Landslides,0.0476190476190476,21.0,1000.0,0.0476190476190476
1474,NIC,Retrospective,Landslides,0.0476190476190476,21.0,2000.0,0.0476190476190476
1475,NIC,Retrospective,Landslides,0.0476190476190476,21.0,3000.0,0.0476190476190476
1476,NIC,Retrospective,Landslides,0.0476190476190476,21.0,5000.0,0.0476190476190476
1477,NIC,Retrospective,Landslides,0.0476190476190476,21.0,10000.0,0.0476190476190476
1478,NIC,Retrospective,Tectonic,0.28571428571428603,3.5,3.0,0.116642368703961
1479,NIC,Retrospective,Tectonic,0.28571428571428603,3.5,4.0,0.116642368703961
1480,NIC,Retrospective,Tectonic,0.23809523809523803,4.2,5.0,0.10647942749999
1481,NIC,Retrospective,Tectonic,0.23809523809523803,4.2,10.0,0.10647942749999
1482,NIC,Retrospective,Tectonic,0.23809523809523803,4.2,20.0,0.10647942749999
1483,NIC,Retrospective,Tectonic,0.19047619047619,5.25,50.0,0.0952380952380952
1484,NIC,Retrospective,Tectonic,0.19047619047619,5.25,100.0,0.0952380952380952
1485,NIC,Retrospective,Tectonic,0.0952380952380952,10.5,200.0,0.0673435029701474
1486,NIC,Retrospective,Tectonic,0.0952380952380952,10.5,500.0,0.0673435029701474
1487,NIC,Retrospective,Tectonic,0.0952380952380952,10.5,1000.0,0.0673435029701474
1488,NIC,Retrospective,Tectonic,0.0952380952380952,10.5,2000.0,0.0673435029701474
1489,NIC,Retrospective,Total,5.33333333333333,0.1875,3.0,0.50395263067897
1490,NIC,Retrospective,Total,5.33333333333333,0.1875,4.0,0.50395263067897
1491,NIC,Retrospective,Total,4.09523809523809,0.24418604651162804,5.0,0.441600880737891
1492,NIC,Retrospective,Total,3.71428571428571,0.269230769230769,10.0,0.42056004125370705
1493,NIC,Retrospective,Total,3.0952380952381002,0.32307692307692304,20.0,0.38391703563326396
1494,NIC,Retrospective,Total,1.76190476190476,0.567567567567568,50.0,0.28965535858563
1495,NIC,Retrospective,Total,1.14285714285714,0.875,100.0,0.233284737407922
1496,NIC,Retrospective,Total,0.7619047619047621,1.3125,200.0,0.19047619047619
1497,NIC,Retrospective,Total,0.7142857142857142,1.4,500.0,0.18442777839082897
1498,NIC,Retrospective,Total,0.523809523809524,1.90909090909091,1000.0,0.157934513826448
1499,NIC,Retrospective,Total,0.42857142857142894,2.3333333333333304,2000.0,0.14285714285714302
1500,NIC,Retrospective,Total,0.28571428571428603,3.5,3000.0,0.116642368703961
1501,NIC,Retrospective,Total,0.14285714285714302,7.0,5000.0,0.0824786098842323
1502,NIC,Retrospective,Total,0.14285714285714302,7.0,10000.0,0.0824786098842323
1503,NPL,Retrospective,Hydrometeorological,22.761904761904802,0.0439330543933054,3.0,0.7361726111304909
1504,NPL,Retrospective,Hydrometeorological,22.761904761904802,0.0439330543933054,4.0,0.7361726111304909
1505,NPL,Retrospective,Hydrometeorological,17.3571428571429,0.0576131687242798,5.0,0.6428571428571429
1506,NPL,Retrospective,Hydrometeorological,14.880952380952401,0.0672,10.0,0.595238095238095
1507,NPL,Retrospective,Hydrometeorological,12.7380952380952,0.0785046728971963,20.0,0.5507158812485891
1508,NPL,Retrospective,Hydrometeorological,9.047619047619051,0.110526315789474,50.0,0.464133064038522
1509,NPL,Retrospective,Hydrometeorological,6.47619047619048,0.15441176470588197,100.0,0.39267672624930106
1510,NPL,Retrospective,Hydrometeorological,4.30952380952381,0.232044198895028,200.0,0.320324382073184
1511,NPL,Retrospective,Hydrometeorological,2.35714285714286,0.424242424242424,500.0,0.23690177073967103
1512,NPL,Retrospective,Hydrometeorological,1.35714285714286,0.736842105263158,1000.0,0.17975796274454198
1513,NPL,Retrospective,Hydrometeorological,0.833333333333333,1.2,2000.0,0.140859042454753
1514,NPL,Retrospective,Hydrometeorological,0.7142857142857142,1.4,3000.0,0.130410132739325
1515,NPL,Retrospective,Hydrometeorological,0.42857142857142894,2.3333333333333304,5000.0,0.101015254455221
1516,NPL,Retrospective,Hydrometeorological,0.28571428571428603,3.5,10000.0,0.0824786098842323
1517,NPL,Retrospective,Hydrometeorological,0.11904761904761901,8.4,20000.0,0.053239713749995
1518,NPL,Retrospective,Hydrometeorological,0.0714285714285714,14.0,30000.0,0.0412393049421161
1519,NPL,Retrospective,Hydrometeorological,0.0238095238095238,42.0,50000.0,0.0238095238095238
1520,NPL,Retrospective,Landslides,12.380952380952401,0.0807692307692308,3.0,0.542940678618637
1521,NPL,Retrospective,Landslides,12.380952380952401,0.0807692307692308,4.0,0.542940678618637
1522,NPL,Retrospective,Landslides,7.88095238095238,0.126888217522659,5.0,0.43317631901571996
1523,NPL,Retrospective,Landslides,6.238095238095241,0.16030534351145,10.0,0.385390810862825
1524,NPL,Retrospective,Landslides,4.26190476190476,0.23463687150838,20.0,0.31854971810141997
1525,NPL,Retrospective,Landslides,2.0,0.5,50.0,0.218217890235992
1526,NPL,Retrospective,Landslides,0.880952380952381,1.1351351351351398,100.0,0.144827679292815
1527,NPL,Retrospective,Landslides,0.404761904761905,2.47058823529412,200.0,0.0981691815623253
1528,NPL,Retrospective,Landslides,0.166666666666667,6.0,500.0,0.0629940788348712
1529,NPL,Retrospective,Landslides,0.11904761904761901,8.4,1000.0,0.053239713749995
1530,NPL,Retrospective,Landslides,0.0238095238095238,42.0,2000.0,0.0238095238095238
1531,NPL,Retrospective,Landslides,0.0238095238095238,42.0,3000.0,0.0238095238095238
1532,NPL,Retrospective,Landslides,0.0238095238095238,42.0,5000.0,0.0238095238095238
1533,NPL,Retrospective,Tectonic,0.547619047619048,1.82608695652174,3.0,0.114186464840779
1534,NPL,Retrospective,Tectonic,0.547619047619048,1.82608695652174,4.0,0.114186464840779
1535,NPL,Retrospective,Tectonic,0.42857142857142894,2.3333333333333304,5.0,0.101015254455221
1536,NPL,Retrospective,Tectonic,0.404761904761905,2.47058823529412,10.0,0.0981691815623253
1537,NPL,Retrospective,Tectonic,0.38095238095238104,2.625,20.0,0.0952380952380952
1538,NPL,Retrospective,Tectonic,0.33333333333333304,3.0,50.0,0.0890870806374748
1539,NPL,Retrospective,Tectonic,0.30952380952381,3.23076923076923,100.0,0.0858464589396188
1540,NPL,Retrospective,Tectonic,0.23809523809523803,4.2,200.0,0.0752923252421043
1541,NPL,Retrospective,Tectonic,0.166666666666667,6.0,500.0,0.0629940788348712
1542,NPL,Retrospective,Tectonic,0.14285714285714302,7.0,1000.0,0.0583211843519804
1543,NPL,Retrospective,Tectonic,0.11904761904761901,8.4,2000.0,0.053239713749995
1544,NPL,Retrospective,Tectonic,0.11904761904761901,8.4,3000.0,0.053239713749995
1545,NPL,Retrospective,Tectonic,0.0952380952380952,10.5,5000.0,0.0476190476190476
1546,NPL,Retrospective,Tectonic,0.0476190476190476,21.0,10000.0,0.0336717514850737
1547,NPL,Retrospective,Tectonic,0.0476190476190476,21.0,20000.0,0.0336717514850737
1548,NPL,Retrospective,Tectonic,0.0476190476190476,21.0,30000.0,0.0336717514850737
1549,NPL,Retrospective,Tectonic,0.0238095238095238,42.0,50000.0,0.0238095238095238
1550,NPL,Retrospective,Total,35.690476190476204,0.0280186791194129,3.0,0.921831461076473
1551,NPL,Retrospective,Total,35.690476190476204,0.0280186791194129,4.0,0.921831461076473
1552,NPL,Retrospective,Total,25.6666666666667,0.038961038961039,5.0,0.781735959970572
1553,NPL,Retrospective,Total,21.5238095238095,0.0464601769911504,10.0,0.7158712561129961
1554,NPL,Retrospective,Total,17.3809523809524,0.0575342465753425,20.0,0.643297908862205
1555,NPL,Retrospective,Total,11.380952380952401,0.0878661087866109,50.0,0.520552645454177
1556,NPL,Retrospective,Total,7.66666666666667,0.130434782608696,100.0,0.427246629641104
1557,NPL,Retrospective,Total,4.952380952380951,0.20192307692307698,200.0,0.343385835758475
1558,NPL,Retrospective,Total,2.69047619047619,0.371681415929204,500.0,0.25309870982701504
1559,NPL,Retrospective,Total,1.61904761904762,0.617647058823529,1000.0,0.19633836312465103
1560,NPL,Retrospective,Total,0.9761904761904759,1.02439024390244,2000.0,0.152455338986496
1561,NPL,Retrospective,Total,0.857142857142857,1.16666666666667,3000.0,0.14285714285714302
1562,NPL,Retrospective,Total,0.547619047619048,1.82608695652174,5000.0,0.114186464840779
1563,NPL,Retrospective,Total,0.33333333333333304,3.0,10000.0,0.0890870806374748
