,iso3,analysis_type,hazard,frequency,return_period,displacement
2068,SLE,Hybrid,Total,1.25492667466594,0.7968593067528822,565.70388417399
2069,SLE,Hybrid,Total,1.03249963940365,0.9685233406740721,756.839942975713
2070,SLE,Hybrid,Total,0.829571810477024,1.20544115334027,1012.5557121105198
2071,SLE,Hybrid,Total,0.64671490445495,1.54627640883396,1354.67093094549
2072,SLE,Hybrid,Total,0.48450063790632597,2.06398077063696,1812.37763927445
2073,SLE,Hybrid,Total,0.34350072740004906,2.9112019865837904,2424.7310784542
2074,SLE,Hybrid,Total,0.22428688950501396,4.458575363932019,3243.9822007379
2075,SLE,Hybrid,Total,0.127430840790117,7.84739387890435,4340.0361434774495
2076,SLE,Hybrid,Total,0.0795564598084473,12.569689531280801,5806.4171013041105
2077,SLE,Hybrid,Total,0.0786309004687238,12.717646549116699,7768.248567465391
2078,SLE,Hybrid,Total,0.0762960846226778,13.1068324796154,10392.9298831072
2079,SLE,Hybrid,Total,0.0737987896083792,13.5503577403722,13904.420104109098
2080,SLE,Hybrid,Total,0.0711422006878885,14.0563546014995,18602.3480006152
2081,SLE,Hybrid,Total,0.0683223363312166,14.636501819143698,24887.5788091104
2082,SLE,Hybrid,Total,0.0653277828460519,15.307422913104999,33296.4192992838
2083,SLE,Hybrid,Total,0.0617258447869878,16.2006693217556,44546.379808866106
2084,SLE,Hybrid,Total,0.0569956510593403,17.5451982987064,59597.3980336812
2085,SLE,Hybrid,Total,0.0514762851282917,19.4264212638451,79733.7486822686
2086,SLE,Hybrid,Total,0.0445821762091948,22.4304887071385,106673.628189846
2087,SLE,Hybrid,Total,0.0349729952420056,28.593490293874304,142715.765146461
2088,SLE,Hybrid,Total,0.0217303110673384,46.0186693554997,190935.566427827
2089,SLE,Hybrid,Total,0.00476723155485484,209.76535091558998,255447.53580448602
2090,SLE,Hybrid,Total,4.72261146447997e-05,21174.7252028093,341756.356709213
2091,SLE,Hybrid,Total,7.89299265884546e-06,126694.657302047,457226.59638631
2092,SLE,Hybrid,Total,4.79566560291616e-06,208521.628236947,611711.110382905
2093,SLE,Hybrid,Total,1.71131931645983e-06,584344.4822843929,818391.7679402321
2094,SLE,Hybrid,Total,4.56720058154468e-07,2189525.03211889,1094904.23578067
2095,SLE,Hybrid,Total,7.66833467955932e-08,13040641.049035,1464842.79594807
2096,SLE,Hybrid,Total,5.41473188175271e-09,184681351.143153,1959773.60094056
2097,SLE,Hybrid,Total,2.94286149765315e-10,3398053224.0388303,2621928.15336048
2098,SLE,Hybrid,Total,2.33325470807459e-12,428585870432.12396,3507806.8395681
2099,SLE,Hybrid,Total,3.815e-19,2.62123197903014e+18,4693000.0
2100,SLV,Hybrid,Total,10.0,0.1,4.0
2101,SLV,Hybrid,Total,9.810443784489811,0.10193218797920099,5.3108793354984805
2102,SLV,Hybrid,Total,9.26844418488966,0.10789297319503699,7.0513598290561905
2103,SLV,Hybrid,Total,8.031610576692081,0.124508028676343,9.36223030082465
2104,SLV,Hybrid,Total,6.639200772752661,0.150620539162486,12.4304188597068
2105,SLV,Hybrid,Total,5.447214044942339,0.18358008180869698,16.5041136634019
2106,SLV,Hybrid,Total,4.67378041271813,0.213959559862683,21.9128390514198
2107,SLV,Hybrid,Total,3.9917680507110096,0.250515557842065,29.094111025072397
2108,SLV,Hybrid,Total,3.3955833754898594,0.294500204948064,38.628828256938895
2109,SLV,Hybrid,Total,2.87963280362352,0.347266498263831,51.2882614360741
2110,SLV,Hybrid,Total,2.43832275168086,0.41011797938178896,68.0964419536224
2111,SLV,Hybrid,Total,2.0660596362307397,0.4840131342115421,90.4129965981161
2112,SLV,Hybrid,Total,1.75724987384201,0.5690710324614351,120.043128823357
2113,SLV,Hybrid,Total,1.50629988108353,0.6638784298918411,159.383643059138
2114,SLV,Hybrid,Total,1.3076160745241499,0.764750464209386,211.61682408481002
2115,SLV,Hybrid,Total,1.15560487073274,0.865347685291361,280.967854518958
2116,SLV,Hybrid,Total,1.0446726862781501,0.957237623932422,373.04659312602007
2117,SLV,Hybrid,Total,0.9522243518803531,1.05017268044585,495.30136065277196
2118,SLV,Hybrid,Total,0.841596866144107,1.18821735230745,657.621440283771
2119,SLV,Hybrid,Total,0.73851213105985,1.35407389796683,873.1370294459571
2120,SLV,Hybrid,Total,0.643340587602788,1.55438661771084,1159.28135168577
2121,SLV,Hybrid,Total,0.5573565015866899,1.79418378928601,1539.2008436741698
2122,SLV,Hybrid,Total,0.48110646078123204,2.0785420307517297,2043.6274884627398
2123,SLV,Hybrid,Total,0.4104030651329721,2.43662897516615,2713.3647494833604
2124,SLV,Hybrid,Total,0.345199835658924,2.89687275803936,3602.58819442529
2125,SLV,Hybrid,Total,0.285450293376096,3.5032368969488,4783.2277990210205
2126,SLV,Hybrid,Total,0.231107959301501,4.32698208673727,6350.78641870064
2127,SLV,Hybrid,Total,0.18512492571931696,5.40175773799462,8432.06508881042
2128,SLV,Hybrid,Total,0.14781716213034804,6.765114318174911,11195.4200589353
2129,SLV,Hybrid,Total,0.116417666816721,8.58976156577953,14864.381260806202
2130,SLV,Hybrid,Total,0.090282582557273,11.076333570383001,19735.733818246597
2131,SLV,Hybrid,Total,0.0687241287946163,14.550930183320698,26203.5252265562
2132,SLV,Hybrid,Total,0.0511399240282864,19.5541940861485,34790.9401607325
2133,SLV,Hybrid,Total,0.0369952447577482,27.0305009886592,46192.6212905496
2134,SLV,Hybrid,Total,0.0257845664681329,38.782889804872205,61330.859466121794
2135,SLV,Hybrid,Total,0.0170897916912666,58.5144639598522,81430.1985417468
2136,SLV,Hybrid,Total,0.0106021338427233,94.32063533949291,108116.489680225
2137,SLV,Hybrid,Total,0.00609878696825415,163.967032330408,143548.407717336
2138,SLV,Hybrid,Total,0.0032797436098319,304.901882269771,190592.068047428
2139,SLV,Hybrid,Total,0.00167898486827983,595.597982383564,253052.868925751
2140,SLV,Hybrid,Total,0.000821739700935092,1216.93037206558,335983.31309159397
2141,SLV,Hybrid,Total,0.000371985011085373,2688.2803613032997,446091.708642615
2142,SLV,Hybrid,Total,0.00014696221566588502,6804.47008415739,592284.809291817
2143,SLV,Hybrid,Total,4.84779585221286e-05,20627.9313421074,786388.288599394
2144,SLV,Hybrid,Total,2.4290993794167103e-05,41167.5211180584,1044103.32790013
2145,SLV,Hybrid,Total,9.095288611919369e-06,109947.033312335,1386276.6970674999
2146,SLV,Hybrid,Total,4.48883042928133e-07,2227751.78468949,1840587.06593472
2147,SLV,Hybrid,Total,1.4082546080182e-08,71009886.586295,2443783.95341462
2148,SLV,Hybrid,Total,1.86350241369512e-10,5366239360.093511,3244660.42465312
2149,SLV,Hybrid,Total,2.7709999854754597e-15,360880550430034.0,4307999.99999999
2150,SRB,Hybrid,Total,2.875,0.34782608695652195,5.0
2151,SRB,Hybrid,Total,2.72491656686959,0.36698371324770795,6.67933101330908
2152,SRB,Hybrid,Total,2.5752938166419597,0.388305207560334,8.9226925570705
2153,SRB,Hybrid,Total,2.42659243221987,0.412100518703584,11.9195234237326
2154,SRB,Hybrid,Total,2.2792730965061,0.43873636798192406,15.922888493600302
2155,SRB,Hybrid,Total,2.13379649240342,0.468648253739343,21.2708485873533
2156,SRB,Hybrid,Total,1.99062330281461,0.502355216371709,28.4150077297821
2157,SRB,Hybrid,Total,1.85021421064243,0.5404779588482229,37.9586484745902
2158,SRB,Hybrid,Total,1.71302989878967,0.583760972710717,50.7076755959255
2159,SRB,Hybrid,Total,1.5795310501590902,0.6330992986173211,67.7386700441362
2160,SRB,Hybrid,Total,1.45017834765347,0.68957035637589,90.4897999252219
2161,SRB,Hybrid,Total,1.32543247417557,0.7544707252038678,120.882265405734
2162,SRB,Hybrid,Total,1.2057541126281799,0.8293564911176641,161.48253285671498
2163,SRB,Hybrid,Total,1.09160394591406,0.916083167107501,215.719057963512
2164,SRB,Hybrid,Total,0.983442656935995,1.01683610421739,288.171798803501
2165,SRB,Hybrid,Total,0.881730928596749,1.1341328375443,384.95896658185796
2166,SRB,Hybrid,Total,0.7869294437990971,1.2707619569706898,514.253672868324
2167,SRB,Hybrid,Total,0.699498885445813,1.4295948439755801,686.974101179499
2168,SRB,Hybrid,Total,0.619719286799316,1.6136338198617801,917.705483869672
2169,SRB,Hybrid,Total,0.543705316300787,1.8392316021548403,1225.9317398989
2170,SRB,Hybrid,Total,0.47327702920361797,2.11292739409453,1637.6807781013401
2171,SRB,Hybrid,Total,0.40979774093173293,2.44022819092745,2187.7224022144896
2172,SRB,Hybrid,Total,0.354630766909057,2.81983429896945,2922.50441792445
2173,SRB,Hybrid,Total,0.309139422559515,3.23478640064899,3904.07487903511
2174,SRB,Hybrid,Total,0.290308626088055,3.4446100120245298,5215.32168356403
2175,SRB,Hybrid,Total,0.27048279017959,3.6970928883720897,6966.97197308251
2176,SRB,Hybrid,Total,0.25203953519023004,3.9676315037053103,9306.94239373303
2177,SRB,Hybrid,Total,0.236662949949427,4.22541847050286,12432.8297939084
2178,SRB,Hybrid,Total,0.22277373312779003,4.488859552514509,16608.597125129098
2179,SRB,Hybrid,Total,0.20771999116726,4.81417312980137,22186.8635730862
2180,SRB,Hybrid,Total,0.192704374956339,5.18929578130527,29638.6811903544
2181,SRB,Hybrid,Total,0.172739391712628,5.78906750849056,39593.3124936629
2182,SRB,Hybrid,Total,0.15398775037371498,6.494023047762459,52891.3680117121
2183,SRB,Hybrid,Total,0.139123111478007,7.187878342974519,70655.7909393945
2184,SRB,Hybrid,Total,0.12481284590867402,8.011995822382769,94386.68313827609
2185,SRB,Hybrid,Total,0.11096862538890499,9.011556162792491,126087.97998577301
2186,SRB,Hybrid,Total,0.0970888734165286,10.299841421682,168436.671024893
2187,SRB,Hybrid,Total,0.0796208740692554,12.559520498734901,225008.856111022
2188,SRB,Hybrid,Total,0.0606927157609832,16.4764418177982,300581.72617831
2189,SRB,Hybrid,Total,0.0482856718530776,20.7100773712495,401536.96913935203
2190,SRB,Hybrid,Total,0.0396527992710004,25.218900516093896,536399.666192521
2191,SRB,Hybrid,Total,0.0291981698743869,34.2487218994234,716558.1851856691
2192,SRB,Hybrid,Total,0.0222628191049559,44.9179412223401,957225.861830223
2193,SRB,Hybrid,Total,0.0153862593890155,64.993054823573,1278725.67713282
2194,SRB,Hybrid,Total,0.007190545453431179,139.07150806241302,1708206.41455758
2195,SRB,Hybrid,Total,0.0016468682706717599,607.213107331346,2281935.21637759
2196,SRB,Hybrid,Total,4.81757242376909e-05,20757.3423300534,3048360.13222261
2197,SRB,Hybrid,Total,1.67343788375953e-10,5975722252.405379,4072201.27417789
2198,SRB,Hybrid,Total,5.46734785545863e-12,182904038015.725,5439916.05261063
2199,SRB,Hybrid,Total,8.727e-18,1.14586914174401e+17,7267000.0
2200,SYR,Hybrid,Total,0.736842105263158,1.35714285714286,5.0
2201,SYR,Hybrid,Total,0.729448728983818,1.37089826915331,6.77699526357383
2202,SYR,Hybrid,Total,0.72189275125586,1.38524732137887,9.18553296050042
2203,SYR,Hybrid,Total,0.7140115706306671,1.40053752786769,12.450062673342499
2204,SYR,Hybrid,Total,0.7056425856596221,1.4171480297851002,16.8748031536879
2205,SYR,Hybrid,Total,0.696623194894106,1.43549627306339,22.872092209256802
2206,SYR,Hybrid,Total,0.686790796885502,1.4560474667611398,31.0008121140314
2207,SYR,Hybrid,Total,0.675982790185192,1.47932760200306,42.0184713727466
2208,SYR,Hybrid,Total,0.6640365733445589,1.50594114863778,56.951796295143204
2209,SYR,Hybrid,Total,0.650789544914986,1.5365950602827099,77.1924107488415
2210,SYR,Hybrid,Total,0.636079103447854,1.5721315078258702,104.62652040574899
2211,SYR,Hybrid,Total,0.619742647494546,1.6135729952468703,141.81068664679398
2212,SYR,Hybrid,Total,0.6016175756064449,1.6621854821843898,192.210070345895
2213,SYR,Hybrid,Total,0.581541286334932,1.71956836685205,260.521347269065
2214,SYR,Hybrid,Total,0.55935117823139,1.7877856325643102,353.110387300465
2215,SYR,Hybrid,Total,0.534884649847203,1.86956197057751,478.60548445079496
2216,SYR,Hybrid,Total,0.507979099733751,1.96858492903376,648.701420248698
2217,SYR,Hybrid,Total,0.47847192644241704,2.08998677819052,879.249290499808
2218,SYR,Hybrid,Total,0.44620052852458497,2.2411448128638902,1191.73365544357
2219,SYR,Hybrid,Total,0.411002304531636,2.4330763817481897,1615.2746676765198
2220,SYR,Hybrid,Total,0.37271465301495205,2.68301767024943,2189.34175444292
2221,SYR,Hybrid,Total,0.33117497252591604,3.01955184708816,2967.43174004081
2222,SYR,Hybrid,Total,0.28622066161591103,3.4938078696147103,4022.05416944704
2223,SYR,Hybrid,Total,0.23768911883631896,4.20717618415101,5451.488411236
2224,SYR,Hybrid,Total,0.18485945176889199,5.40951512314437,7388.942228474781
2225,SYR,Hybrid,Total,0.13963938295522,7.1613034864289205,10014.9652970389
2226,SYR,Hybrid,Total,0.106928398525113,9.35205253041492,13574.2744765777
2227,SYR,Hybrid,Total,0.082553766112904,12.1133177453389,18398.5587668437
2228,SYR,Hybrid,Total,0.0639651266658111,15.633518639375902,24937.3891238969
2229,SYR,Hybrid,Total,0.0495124043165285,20.1969590005585,33800.1135957093
2230,SYR,Hybrid,Total,0.0380847344208337,26.2572396842805,45812.6419492759
2231,SYR,Hybrid,Total,0.0290486173971582,34.4250463396523,62094.4115004092
2232,SYR,Hybrid,Total,0.0216576263491825,46.17311167332729,84162.70652653559
2233,SYR,Hybrid,Total,0.0159885834017981,62.5446279304231,114074.052699977
2234,SYR,Hybrid,Total,0.011611414509824,86.1221515392407,154615.862968883
2235,SYR,Hybrid,Total,0.00826299519115465,121.021491222756,209566.19420270002
2236,SYR,Hybrid,Total,0.00572275905114469,174.740888278352,284045.82110337896
2237,SYR,Hybrid,Total,0.00381707524898726,261.980688032105,384995.436851108
2238,SYR,Hybrid,Total,0.0024216044443387697,412.949357744119,521822.450407498
2239,SYR,Hybrid,Total,0.00144165421396696,693.64761002455,707277.654967621
2240,SYR,Hybrid,Total,0.000790930764049981,1264.33316979539,958643.463549436
2241,SYR,Hybrid,Total,0.000387720483584758,2579.17763527547,1299344.44238611
2242,SYR,Hybrid,Total,0.000161792801358448,6180.7447031251,1761130.22636032
2243,SYR,Hybrid,Total,5.28058179805333e-05,18937.307255966498,2387034.24051613
2244,SYR,Hybrid,Total,1.1687369328688e-05,85562.4539514965,3235383.94839327
2245,SYR,Hybrid,Total,1.28768235098395e-06,776589.0393976999,4385236.33882079
2246,SYR,Hybrid,Total,1.07652174880877e-07,9289176.00695529,5943745.17956807
2247,SYR,Hybrid,Total,2.0710018591314604e-09,482858088.99243605,8056146.58596452
2248,SYR,Hybrid,Total,5.96115464742539e-12,167752735693.898,10919293.4511476
2249,SYR,Hybrid,Total,7.194e-22,1.39004726160689e+21,14800000.0
2250,TGO,Hybrid,Total,11.857142857142902,0.0843373493975904,4.0
2251,TGO,Hybrid,Total,10.6352107040011,0.0940272861377146,5.1808744003914695
2252,TGO,Hybrid,Total,9.46143921793707,0.10569216553272301,6.71036488815792
2253,TGO,Hybrid,Total,8.383989066028331,0.11927496471243901,8.69138941658577
2254,TGO,Hybrid,Total,7.49761625299549,0.133375724531177,11.2572492330556
2255,TGO,Hybrid,Total,6.771974055970451,0.14766742928058899,14.5805985925911
2256,TGO,Hybrid,Total,6.12378270758551,0.16329776018363698,18.8850624976848
2257,TGO,Hybrid,Total,5.5476600681516395,0.18025617786873102,24.4602842110121
2258,TGO,Hybrid,Total,5.03822399797983,0.198482639993968,31.681415073783
2259,TGO,Hybrid,Total,4.590092357381059,0.21786054008084602,41.0343580809847
2260,TGO,Hybrid,Total,4.21638458645904,0.23717001603969198,53.1484638295676
2261,TGO,Hybrid,Total,3.94547939502578,0.25345462487036197,68.8388789186847
2262,TGO,Hybrid,Total,3.6887176678724702,0.27109692040398603,89.1613963853654
2263,TGO,Hybrid,Total,3.3696363811926298,0.29676792593450896,115.48349900902399
2264,TGO,Hybrid,Total,2.9939015779692597,0.33401231602218895,149.576375920871
2265,TGO,Hybrid,Total,2.61698884105312,0.38211855714202597,193.734104227943
2266,TGO,Hybrid,Total,2.35189129625873,0.425189719265831,250.928015269331
2267,TGO,Hybrid,Total,2.1191678068990503,0.471883348144708,325.006632662479
2268,TGO,Hybrid,Total,1.90445330487995,0.525085071625339,420.95463577961897
2269,TGO,Hybrid,Total,1.7069504059068301,0.585840102055422,545.2282740591851
2270,TGO,Hybrid,Total,1.52586172568508,0.6553673790795289,706.1898018607139
2271,TGO,Hybrid,Total,1.3603898799201202,0.7350833865793841,914.6701665694239
2272,TGO,Hybrid,Total,1.20973748431732,0.826625621644119,1184.69781269533
2273,TGO,Hybrid,Total,1.07310715458211,0.93187338816078,1534.44264249825
2274,TGO,Hybrid,Total,0.94970150641986,1.05296242370906,1987.4386513470602
2275,TGO,Hybrid,Total,0.838723155535985,1.1922885321569,2574.16750777813
2276,TGO,Hybrid,Total,0.739374717635881,1.35249417669765,3334.1096358418104
2277,TGO,Hybrid,Total,0.6508588084249449,1.53643153792443,4318.40081510783
2278,TGO,Hybrid,Total,0.572378043608576,1.74709706489695,5593.27305840546
2279,TGO,Hybrid,Total,0.5031350388921729,1.9875379822519401,7244.511300673041
2280,TGO,Hybrid,Total,0.442332409981135,2.26074322711883,9383.22578525091
2281,TGO,Hybrid,Total,0.3847708926192,2.5989491907582503,12153.3285659749
2282,TGO,Hybrid,Total,0.331616032866022,3.01553574282103,15741.217211751398
2283,TGO,Hybrid,Total,0.281675222135219,3.55018802299887,20388.317320841103
2284,TGO,Hybrid,Total,0.228421595184162,4.37786978588327,26407.327818651
2285,TGO,Hybrid,Total,0.17783378535158803,5.62322844347569,34203.2621695986
2286,TGO,Hybrid,Total,0.13085961902687,7.64177679437281,44300.7013460878
2287,TGO,Hybrid,Total,0.0884469225993786,11.3062158706133,57379.0923808336
2288,TGO,Hybrid,Total,0.0515435224584867,19.4010799476385,74318.4677083893
2289,TGO,Hybrid,Total,0.0223749610799572,44.6928151707834,96258.6617066786
2290,TGO,Hybrid,Total,0.0133033948984016,75.16878267818329,124676.009063018
2291,TGO,Hybrid,Total,0.0058084615135239204,172.16262820571097,161482.685924392
2292,TGO,Hybrid,Total,0.00103810045611522,963.2979102448379,209155.37840303397
2293,TGO,Hybrid,Total,5.64240403959006e-05,17722.9420825499,270901.936418118
2294,TGO,Hybrid,Total,9.15537675468767e-08,10922543.4058515,350877.226851276
2295,TGO,Hybrid,Total,1.82777728699562e-08,54711260.8912945,454462.71056853206
2296,TGO,Hybrid,Total,2.69939125529141e-09,370453893.276782,588628.555779256
2297,TGO,Hybrid,Total,2.3055768254030597e-10,4337309383.846621,762402.653994038
2298,TGO,Hybrid,Total,4.222271811607459e-12,236839323619.786,987478.0982170559
2299,TGO,Hybrid,Total,2.2889999999953397e-13,4368719965059.13,1279000.0
2300,TLS,Hybrid,Total,13.0,0.0769230769230769,5.0
2301,TLS,Hybrid,Total,11.4187929228413,0.0875749307967283,6.3545453921099195
2302,TLS,Hybrid,Total,9.88091367825099,0.10120521568780802,8.07604942807709
2303,TLS,Hybrid,Total,8.42969009879735,0.118628323020163,10.2639245359279
2304,TLS,Hybrid,Total,7.10845001704875,0.140677643874772,13.044514872948898
2305,TLS,Hybrid,Total,6.12558625895559,0.16324968055718803,16.5783923756413
2306,TLS,Hybrid,Total,5.31555427052712,0.188127135780486,21.069629375844396
2307,TLS,Hybrid,Total,4.58903301016664,0.217910831712167,26.777583252747103
2308,TLS,Hybrid,Total,3.9404317363985895,0.253779298030414,34.0318736541168
2309,TLS,Hybrid,Total,3.3641597077474503,0.297251048366421,43.251417182727
2310,TLS,Hybrid,Total,2.8546261827376602,0.350308564409289,54.968618752144394
2311,TLS,Hybrid,Total,2.40624041989369,0.415586070175057,69.8601166004173
2312,TLS,Hybrid,Total,2.01341167774001,0.49666941493180794,88.7858564070887
2313,TLS,Hybrid,Total,1.67054921480106,0.598605531127129,112.83875094324
2314,TLS,Hybrid,Total,1.37206228960132,0.728829884458504,143.40779297156098
2315,TLS,Hybrid,Total,1.1141721731718701,0.8975273517675071,182.258266004017
2316,TLS,Hybrid,Total,0.9229882334400201,1.0834374304783398,231.633684881954
2317,TLS,Hybrid,Total,0.762031123623915,1.31228235829057,294.385352984813
2318,TLS,Hybrid,Total,0.6282039216562479,1.59183979202727,374.13701766285897
2319,TLS,Hybrid,Total,0.518409705469713,1.92897623144215,475.494132321454
2320,TLS,Hybrid,Total,0.42955155299699893,2.32800927623927,604.30980950372
2321,TLS,Hybrid,Total,0.358532542170801,2.78914709929904,768.022823077739
2322,TLS,Hybrid,Total,0.302255750923807,3.30845648740718,976.0871782847801
2323,TLS,Hybrid,Total,0.257624257188712,3.88162206040828,1240.5180562134199
2324,TLS,Hybrid,Total,0.205826948017376,4.858450312908389,1576.5856595880402
2325,TLS,Hybrid,Total,0.157344944245116,6.355463181849519,2003.69702768035
2326,TLS,Hybrid,Total,0.117356865119348,8.521018339941481,2546.5167428861
2327,TLS,Hybrid,Total,0.0897275404489248,11.1448502321227,3236.39124688752
2328,TLS,Hybrid,Total,0.06705087468889,14.914048543585901,4113.1590169947995
2329,TLS,Hybrid,Total,0.0488917648332965,20.453342263459803,5227.451135691939
2330,TLS,Hybrid,Total,0.0348151078761974,28.7231624717638,6643.6151053582
2331,TLS,Hybrid,Total,0.0243858008116457,41.0074701964448,8443.43075094116
2332,TLS,Hybrid,Total,0.0176489414178123,56.6606220920846,10730.8327943985
2333,TLS,Hybrid,Total,0.013898348375441,71.9509953979167,13637.9128174294
2334,TLS,Hybrid,Total,0.0107138931029664,93.33675353948799,17332.5472103986
2335,TLS,Hybrid,Total,0.00815905639380189,122.56319257208,22028.0916018732
2336,TLS,Hybrid,Total,0.0061174722156279795,163.466210348345,27995.701597131698
2337,TLS,Hybrid,Total,0.00449381194880289,222.528225789775,35579.9913165875
2338,TLS,Hybrid,Total,0.00321843389213635,310.710125953904,45218.9339744265
2339,TLS,Hybrid,Total,0.00223287101484196,447.853903495978,57469.1537046629
2340,TLS,Hybrid,Total,0.00148775571162807,672.153359710975,73038.06917248451
2341,TLS,Hybrid,Total,0.000941873636971224,1061.71354706953,92824.7451817235
2342,TLS,Hybrid,Total,0.000558879166332293,1789.2955405058499,117971.81135366
2343,TLS,Hybrid,Total,0.000304994490547085,3278.74775116838,149931.446047252
2344,TLS,Hybrid,Total,0.000147326533294734,6787.64359437854,190549.235922388
2345,TLS,Hybrid,Total,5.9757064916948706e-05,16734.4229739164,242170.75382013601
2346,TLS,Hybrid,Total,1.8611536446799103e-05,53730.115343163096,307777.009558306
2347,TLS,Hybrid,Total,3.7405558497824798e-06,267339.946296525,391156.595577222
2348,TLS,Hybrid,Total,1.7177095065005698e-07,5821706.15121799,497124.468403728
2349,TLS,Hybrid,Total,6.7049999999999995e-09,149142431.021626,631800.0
2350,TUR,Hybrid,Total,3.65,0.273972602739726,3.0
2351,TUR,Hybrid,Total,3.49360186869421,0.286237538673451,4.14363250049876
2352,TUR,Hybrid,Total,3.3374632307741,0.299628769173903,5.723230099729871
2353,TUR,Hybrid,Total,3.18184357962535,0.314283205624378,7.904987416357829
2354,TUR,Hybrid,Total,3.02700240863365,0.33035982962808,10.9184542581513
2355,TUR,Hybrid,Total,2.8731992111846805,0.348044088313555,15.0806873064283
2356,TUR,Hybrid,Total,2.7206934806641296,0.367553348845419,20.8296086842585
2357,TUR,Hybrid,Total,2.5697447104576696,0.38914371374341705,28.770081172255
2358,TUR,Hybrid,Total,2.4206123939509903,0.413118598623621,39.737547795781104
2359,TUR,Hybrid,Total,2.27355602452977,0.439839612136599,54.8859315122404
2360,TUR,Hybrid,Total,2.12883509557969,0.469740470775026,75.80904321142279
2361,TUR,Hybrid,Total,1.98670910048643,0.503344953599476,104.708271760856
2362,TUR,Hybrid,Total,1.84743753263569,0.541290291192324,144.624199313113
2363,TUR,Hybrid,Total,1.71127988541313,0.584357946659662,199.75651087747502
2364,TUR,Hybrid,Total,1.57849565220445,0.633514573577348,275.90585688604597
2365,TUR,Hybrid,Total,1.44934432639532,0.689967167765515,381.084158556994
2366,TUR,Hybrid,Total,1.32408540137144,0.7552382942703231,526.357568273995
2367,TUR,Hybrid,Total,1.20297837051847,0.8312701412653101,727.0107755945401
2368,TUR,Hybrid,Total,1.0862827272221,0.9205706534221059,1004.1551593221199
2369,TUR,Hybrid,Total,0.974257964868026,1.02642219623574,1386.94998457021
2370,TUR,Hybrid,Total,0.8671635768419158,1.15318496614198,1915.6703442104601
2371,TUR,Hybrid,Total,0.7652590565294559,1.30674703091411,2645.94463283737
2372,TUR,Hybrid,Total,0.6688038973163299,1.49520659794693,3654.60739171506
2373,TUR,Hybrid,Total,0.57805759258822,1.72993143386035,5047.78332162451
2374,TUR,Hybrid,Total,0.493279635730808,2.02724768582524,6972.05300898631
2375,TUR,Hybrid,Total,0.41472952012977704,2.41121008142145,9629.875147745279
2376,TUR,Hybrid,Total,0.34266673917081,2.91828732026871,13300.8878793142
2377,TUR,Hybrid,Total,0.27735078623958903,3.6055423298355196,18371.3304340721
2378,TUR,Hybrid,Total,0.21904115472179603,4.56535211965121,25374.680621341202
2379,TUR,Hybrid,Total,0.16799733800311498,5.952475270658519,35047.783770788395
2380,TUR,Hybrid,Total,0.12447882946922699,8.03349456501126,48408.378634364
2381,TUR,Hybrid,Total,0.0877951324948997,11.3901530937161,66862.1770019335
2382,TUR,Hybrid,Total,0.0607217461191169,16.4685646232623,92350.7632264375
2383,TUR,Hybrid,Total,0.041025553188628994,24.375052187649,127555.874650311
2384,TUR,Hybrid,Total,0.026877890010002004,37.2053014439703,176181.555943525
2385,TUR,Hybrid,Total,0.0169286606265469,59.0714187058508,243343.87373201
2386,TUR,Hybrid,Total,0.0101206151439203,98.80822319389559,336109.194664407
2387,TUR,Hybrid,Total,0.00564747878239047,177.070165029769,464237.660909302
2388,TUR,Hybrid,Total,0.0029007747897673397,344.73548361202006,641210.086566435
2389,TUR,Hybrid,Total,0.00133155067513105,751.0040876976599,885646.318114768
2390,TUR,Hybrid,Total,0.000534704103760974,1870.1932395249103,1223264.28922914
2391,TUR,Hybrid,Total,0.00018323774526845,5457.39088054683,1689585.88851646
2392,TUR,Hybrid,Total,5.24430056890619e-05,19068.3197284509,2333674.33334696
2393,TUR,Hybrid,Total,1.2446199780320099e-05,80345.8097773101,3223296.27107875
2394,TUR,Hybrid,Total,2.3085987647685397e-06,433163.18767079397,4452051.72919279
2395,TUR,Hybrid,Total,2.5277803267473895e-07,3956039.9668382006,6149222.07966166
2396,TUR,Hybrid,Total,2.31954292441668e-08,43111941.9896694,8493372.15402354
2397,TUR,Hybrid,Total,5.289555433710381e-10,1890518045.4807103,11731137.632081
2398,TUR,Hybrid,Total,1.51930967832868e-12,658193661413.421,16203174.386704998
2399,TUR,Hybrid,Total,7.493e-21,1.33457894034432e+20,22380000.0
2400,UGA,Hybrid,Total,27.1666666666667,0.0368098159509202,4.0
2401,UGA,Hybrid,Total,22.9358769313135,0.0435998153894319,5.517551155416791
2402,UGA,Hybrid,Total,18.9131049965689,0.0528733912375263,7.6108426881602895
2403,UGA,Hybrid,Total,15.3063686630411,0.0653322823991956,10.4983034669386
2404,UGA,Hybrid,Total,12.3236857313387,0.0811445554358009,14.4812316059808
2405,UGA,Hybrid,Total,10.17307400207,0.0982987049731986,19.9752340448593
2406,UGA,Hybrid,Total,9.242705479592061,0.10819342910017,27.5535939209836
2407,UGA,Hybrid,Total,8.64396496125022,0.11568765080410101,38.0070909936521
2408,UGA,Hybrid,Total,8.14013212216601,0.12284812887458502,52.426517206514
2409,UGA,Hybrid,Total,7.38045002744398,0.135493092735745,72.31649764681991
2410,UGA,Hybrid,Total,6.59759764582984,0.15157032205989002,99.7524937867267
